t1|t2|route_num|t3|t4|point|t5|simtime|feature_text|feature_num|log
In|Route:|354.0|In|point:|7.0|SimTime:|-244.1|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-243.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-242.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-241.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-240.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-239.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-238.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-237.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-236.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-235.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-234.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-233.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-232.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-231.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-230.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-229.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-228.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-227.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-226.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-225.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-224.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-223.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-222.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-221.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-220.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-219.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-218.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-217.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-216.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-215.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-214.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-213.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-212.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-211.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-210.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-209.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-208.05|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-207.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-205.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-205.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-204.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-203.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-202.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-201.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-200.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-199.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-198.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-197.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-195.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-194.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-194.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-192.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-192.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-190.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-189.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-188.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-188.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-187.0|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-185.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-184.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-183.95|TankMass:|10.001|Negative Simtime
In|Route:|354.0|In|point:|7.0|SimTime:|-182.95|TankMass:|10.001|Negative Simtime
